store_id;retail_chain;region_name;city_name;address;store_code;store_name;store_format;full_address;lat;lon;geo_precision;geo_found_address;store_key
;;;;;;;;Белгородская обл., г.Строитель, Жукова ул, зд.6В;50.788982;36.499987;exact;Россия, Белгородская область, Яковлевский муниципальный округ, Строитель, улица Жукова, 6В;
;;;;;;;;Белгородская обл., г.Строитель, Ленина ул, 7;50.787325;36.481572;exact;Россия, Белгородская область, Яковлевский муниципальный округ, Строитель, улица Ленина, 7;
;;;;;;;;Белгородская обл., г.Строитель, Победы ул., 8;50.78934;36.492046;exact;Россия, Белгородская область, Яковлевский муниципальный округ, Строитель, улица Победы, 8;
;;;;;;;;Белгородская обл., г.Строитель, Промышленная ул, 45;50.786345;36.475221;exact;Россия, Белгородская область, Яковлевский муниципальный округ, Строитель, Промышленная улица, 45;
;;;;;;;;Белгородская обл., г.Шебекино, Кооперативная ул, 1;50.387077;36.878492;exact;Россия, Белгородская область, Шебекино, Кооперативная улица, 1;
;;;;;;;;Белгородская обл., г.Шебекино, Ленина ул, 68А;50.398367;36.87745;exact;Россия, Белгородская область, Шебекино, улица Ленина, 68А;
;;;;;;;;Белгородская обл., г.Шебекино, Ржевское шоссе ул, 7А;50.409701;36.902765;exact;Россия, Белгородская область, Шебекино, Ржевское шоссе, 7А;
;;;;;;;;Белгородская обл., г.Шебекино, Харьковская ул, 74;50.3956;36.909305;exact;Россия, Белгородская область, Шебекино, Харьковская улица, 74;
;;;;;;;;Белгородская обл., Короча, Дорошенко улица, 6;50.810524;37.198832;number;Россия, Белгородская область, Короча, улица Дорошенко, 6А;
;;;;;;;;Белгородская обл., мкр.Таврово 7-й, Светлая ул, 1А;50.520816;36.550787;exact;Россия, Белгородский муниципальный округ, село Таврово, микрорайон Таврово-7, Светлая улица, 1А;
;;;;;;;;Белгородская обл., п.Вейделевка, Центральная ул., 16/65;50.150441;38.444723;number;Россия, Белгородская область, рабочий посёлок Вейделевка, Центральная улица, 16;
;;;;;;;;Белгородская обл., п.Вейделевка, Центральная ул., 32;50.147347;38.448649;exact;Россия, Белгородская область, рабочий посёлок Вейделевка, Центральная улица, 32;
;;;;;;;;Белгородская обл., п.Волоконовка, Гая пр-кт, 1;50.487719;37.844855;exact;Россия, Белгородская область, рабочий посёлок Волоконовка, проспект Гая, 1;
;;;;;;;;Белгородская обл., п.Дубовое, Лазурная ул, зд.2;50.550627;36.545208;exact;Россия, Белгородский муниципальный округ, посёлок Дубовое, микрорайон Дубровка, Лазурная улица, 2;
;;;;;;;;Белгородская обл., п.Дубовое, Пригородный мкр, Благодатная ул, зд.1а;50.550232;36.572383;exact;Россия, Белгородский муниципальный округ, посёлок Дубовое, микрорайон Пригородный, Благодатная улица, 1А;
;;;;;;;;Белгородская обл., п.Дубовое,мкр.Западный-1, Широкая ул., 2в;50.533815;36.573622;exact;Россия, Белгородский муниципальный округ, посёлок Дубовое, Широкая улица, 2В;
;;;;;;;;Белгородская обл., п.Иловка, Красногвардейская ул., 2;50.710175;38.651318;exact;Россия, Белгородская область, Алексеевский муниципальный округ, село Иловка, Красногвардейская улица, 2;
;;;;;;;;Белгородская обл., п.Комсомольский, Центральная ул, 1;50.558061;36.422481;exact;Россия, Белгородский муниципальный округ, посёлок Комсомольский, Центральная улица, 1;
;;;;;;;;Белгородская обл., п.Красная Яруга, Центральная ул., 45;50.802094;35.65673;exact;Россия, Белгородская область, рабочий посёлок Красная Яруга, Центральная улица, 45;
;;;;;;;;Белгородская обл., п.Красная Яруга, Центральная ул., 73;50.799059;35.649795;exact;Россия, Белгородская область, рабочий посёлок Красная Яруга, Центральная улица, 73;
;;;;;;;;Белгородская обл., п.Красное, Им. Светличной ул., 3;50.932971;38.677423;exact;Россия, Белгородская область, село Красное, улица имени Светличной, 3;
;;;;;;;;Белгородская обл., п.Майский, Кирова ул., 14 в;50.523387;36.45685;exact;Россия, Белгородский муниципальный округ, посёлок Майский, улица Кирова, 14В;
;;;;;;;;Белгородская обл., п.Новосадовый, Пионерская ул, 15А;50.635822;36.683747;exact;Россия, Белгородский муниципальный округ, посёлок Новосадовый, Пионерская улица, 15А;
;;;;;;;;Белгородская обл., п.Новосадовый, Сторожевая ул., 16;50.620023;36.659573;exact;Россия, Белгородский муниципальный округ, посёлок Новосадовый, микрорайон Новосадовый 41, Сторожевая улица, 16;
;;;;;;;;Белгородская обл., п.Новосадовый, Ягодная ул., 2Д;50.651748;36.686487;exact;Россия, Белгородский муниципальный округ, посёлок Новосадовый, Ягодная улица, 2Д;
;;;;;;;;Белгородская обл., п.Пролетарский, Ватутина ул, зд.4А;50.787165;35.769855;number;Россия, Белгородская область, Ракитянский муниципальный округ, рабочий посёлок Пролетарский, улица Ватутина, 4;
;;;;;;;;Белгородская обл., п.Пролетарский, Пролетарская ул., 1;50.794157;35.785566;exact;Россия, Белгородская область, Ракитянский муниципальный округ, рабочий посёлок Пролетарский, Пролетарская улица, 1;
;;;;;;;;Белгородская обл., п.Пятницкое, Петрачкова ул., 46;50.421376;37.827248;exact;Россия, Белгородская область, Волоконовский муниципальный округ, рабочий посёлок Пятницкое, улица Петрачкова, 46;
;;;;;;;;Белгородская обл., п.Ракитное, Пролетарская ул, зд.81;50.834456;35.811527;exact;Россия, Белгородская область, рабочий посёлок Ракитное, Пролетарская улица, 81;
;;;;;;;;Белгородская обл., п.Ракитное, Советская пл, зд.5;50.832824;35.830976;exact;Россия, Белгородская область, рабочий посёлок Ракитное, Советская площадь, 5;
;;;;;;;;Белгородская обл., п.Ровеньки, Кирова ул., 37;49.910487;38.893369;exact;Россия, Белгородская область, рабочий посёлок Ровеньки, улица Кирова, 37;
;;;;;;;;Белгородская обл., п.Северный, Октябрьская ул., 139 Б;50.687702;36.556761;exact;Россия, Белгородский муниципальный округ, рабочий посёлок Северный, Октябрьская улица, 139Б;
;;;;;;;;Белгородская обл., п.Стрелецкое, Королева ул., 26Б;50.634149;36.480691;exact;Россия, Белгородский муниципальный округ, село Стрелецкое, улица Королёва, 26Б;
;;;;;;;;Белгородская обл., п.Таврово, Надежды ул., 7;50.500968;36.574305;exact;Россия, Белгородский муниципальный округ, село Таврово, улица Надежды, 7;
;;;;;;;;Белгородская обл., п.Томаровка, 6 Августа ул, 36;50.685373;36.230439;exact;Россия, Белгородская область, Яковлевский муниципальный округ, посёлок городского типа Томаровка, улица 6 Августа, 36;
;;;;;;;;Белгородская обл., п.Троицкий, Молодежная ул., 17А;51.363603;37.503307;exact;Россия, Белгородская область, Губкинский городской округ, посёлок Троицкий, Молодёжная улица, 17А;
;;;;;;;;Белгородская обл., п.Уразово, Полевничего ул., 1;50.083056;38.034741;exact;Россия, Белгородская область, Валуйский муниципальный округ, рабочий посёлок Уразово, улица Леонида Полевничего, 1;
;;;;;;;;Белгородская обл., п.Чернянка, Железнодорожная ул., 41Б;50.963041;37.809677;exact;Россия, Белгородская область, рабочий посёлок Чернянка, Железнодорожная улица, 41Б;
;;;;;;;;Белгородская обл., п.Чернянка, Магистральная ул., пом.1;50.939742;37.810045;street;Россия, Белгородская область, рабочий посёлок Чернянка, Магистральная улица;
;;;;;;;;Белгородская обл., п.Чернянка, Степана Разина ул, 3;50.92848;37.808806;exact;Россия, Белгородская область, рабочий посёлок Чернянка, улица Степана Разина, 3;
;;;;;;;;Белгородская обл., п.Чернянка, Строительная ул, 15;50.937648;37.825335;exact;Россия, Белгородская область, рабочий посёлок Чернянка, Строительная улица, 15;
;;;;;;;;Белгородская обл., п.Яковлево, Административная ул., 1;50.871248;36.442495;exact;Россия, Белгородская область, Яковлевский муниципальный округ, рабочий посёлок Яковлево, Административная улица, 1;
;;;;;;;;Белгородская обл., пгт.Борисовка, Ленинский пер., 2 А;50.602653;36.016828;exact;Россия, Белгородская область, рабочий посёлок Борисовка, Ленинский переулок, 2А;
;;;;;;;;Белгородская обл., пгт.Борисовка, Советская ул., 2;50.607472;36.008528;exact;Россия, Белгородская область, рабочий посёлок Борисовка, Советская улица, 2;
;;;;;;;;Белгородская обл., пгт.Волоконовка, Курочкина ул., 74;50.467679;37.847829;exact;Россия, Белгородская область, рабочий посёлок Волоконовка, улица Курочкина, 74;
;;;;;;;;Белгородская обл., пгт.Волоконовка, Ленина ул., 1;50.488906;37.851889;exact;Россия, Белгородская область, рабочий посёлок Волоконовка, улица Ленина, 1;
;;;;;;;;Белгородская обл., пгт.Прохоровка, Косенкова ул, з/у 2А;51.0404;36.719446;exact;Россия, Белгородская область, рабочий посёлок Прохоровка, улица Косенкова, 2А;
;;;;;;;;Белгородская обл., пгт.Прохоровка, Садовая ул., 8;51.036215;36.735175;exact;Россия, Белгородская область, рабочий посёлок Прохоровка, Садовая улица, 8;
;;;;;;;;Белгородская обл., пгт.Прохоровка, Советская ул, 178А;51.031196;36.734376;number;Россия, Белгородская область, рабочий посёлок Прохоровка, Советская улица, 178Б;
;;;;;;;;Белгородская обл., пгт.Прохоровка, Советская ул., 61;51.033456;36.726039;exact;Россия, Белгородская область, рабочий посёлок Прохоровка, Советская улица, 61;
;;;;;;;;Белгородская обл., пгт.Разумное, Им.И.Д.Елисеева ул, 14А;50.529812;36.678186;exact;Россия, Белгородский муниципальный округ, рабочий посёлок Разумное, улица имени И.Д. Елисеева, 14А;
;;;;;;;;Белгородская обл., пгт.Разумное, Ленина пр-кт, 1А;50.533002;36.685912;exact;Россия, Белгородский муниципальный округ, рабочий посёлок Разумное, проспект Ленина, 1А;
;;;;;;;;Белгородская обл., пгт.Разумное, Ленина пр-кт, 5Б;50.530837;36.688849;exact;Россия, Белгородский муниципальный округ, рабочий посёлок Разумное, проспект Ленина, 5Б;
;;;;;;;;Белгородская обл., пгт.Разумное, Ленина пр-кт, зд.8,пом.1;50.532423;36.68363;exact;Россия, Белгородский муниципальный округ, рабочий посёлок Разумное, проспект Ленина, 8;
;;;;;;;;Белгородская обл., пгт.Разумное, Новая ул, 27;50.530173;36.717874;exact;Россия, Белгородский муниципальный округ, рабочий посёлок Разумное, Новая улица, 27;
;;;;;;;;Белгородская обл., пгт.Разумное, Хлебная ул, зд.46;50.577113;36.759978;exact;Россия, Белгородский муниципальный округ, рабочий посёлок Разумное, микрорайон Разумное-71, Хлебная улица, 46;
;;;;;;;;Белгородская обл., пгт.Ракитное, Коммунаров ул., б/н;50.824694;35.842888;street;Россия, Белгородская область, рабочий посёлок Ракитное, улица Коммунаров;
;;;;;;;;Белгородская обл., пгт.Ракитное, Федутенко ул, 31;50.855193;35.875461;exact;Россия, Белгородская область, рабочий посёлок Ракитное, улица Федутенко, 31;
;;;;;;;;Белгородская обл., пгт.Северный, Второй Восточный пер, зд.3;50.675374;36.578284;exact;Россия, Белгородский муниципальный округ, рабочий посёлок Северный, 2-й Восточный переулок, 3;
;;;;;;;;Белгородская обл., пгт.Томаровка, Белгородская ул., 108;50.684808;36.249447;exact;Россия, Белгородская область, Яковлевский муниципальный округ, посёлок городского типа Томаровка, Белгородская улица, 108;
;;;;;;;;Белгородская обл., рп.Ивня, Горовца ул, 57;51.055746;36.125013;exact;Россия, Белгородская область, рабочий посёлок Ивня, улица Горовца, 57;
;;;;;;;;Белгородская обл., рп.Ивня, Ленина ул., 8;51.059867;36.138694;exact;Россия, Белгородская область, рабочий посёлок Ивня, улица Ленина, 8;
;;;;;;;;Белгородская обл., рп.Ивня, Шоссейная ул, 11А;51.05805;36.159157;exact;Россия, Белгородская область, рабочий посёлок Ивня, Шоссейная улица, 11А;
;;;;;;;;Белгородская обл., с.Бехтеевка, Зеленая ул, 39А;50.806653;37.221855;exact;Россия, Белгородская область, Корочанский муниципальный округ, село Бехтеевка, Зелёная улица, 39А;
;;;;;;;;Белгородская обл., с.Бобровы Дворы, Белгородская ул, 94;51.186923;37.372602;exact;Россия, Белгородская область, Губкинский городской округ, село Бобровы Дворы, Белгородская улица, 94;
;;;;;;;;Белгородская обл., с.Большетроицкое, Кирова ул, 17А;50.545648;37.283543;exact;Россия, Белгородская область, Шебекинский муниципальный округ, село Большетроицкое, улица Кирова, 17А;
;;;;;;;;Белгородская обл., с.Варваровка, Школьная ул, 21;50.379972;38.83452;exact;Россия, Белгородская область, Алексеевский муниципальный округ, село Варваровка, Школьная улица, 21;
;;;;;;;;Белгородская обл., с.Венгеровка, Центральная ул, зд.59А;50.93494;36.027994;exact;Россия, Белгородская область, Ракитянский муниципальный округ, село Венгеровка, Центральная улица, 59А;
;;;;;;;;Белгородская обл., с.Верхопенье, Центральная ул, 12;50.946485;36.288605;exact;Россия, Белгородская область, Ивнянский муниципальный округ, село Верхопенье, Центральная улица, 12;
;;;;;;;;Белгородская обл., с.Веселая Лопань, Фабричная ул., 4;50.498275;36.384724;exact;Россия, Белгородский муниципальный округ, село Веселая Лопань, Фабричная улица, 4;
;;;;;;;;Белгородская обл., с.Веселое, Мира ул, 149Б;50.629178;38.156445;exact;Россия, Белгородская область, Красногвардейский муниципальный округ, село Весёлое, улица Мира, 149Б;
;;;;;;;;Белгородская обл., с.Головчино, Грайворонская ул., 14;50.533059;35.786078;exact;Россия, Белгородская область, Грайворонский муниципальный округ, село Головчино, Грайворонская улица, 14;
;;;;;;;;Белгородская обл., с.Головчино, Смирнова ул, 37;50.526852;35.807;exact;Россия, Белгородская область, Грайворонский муниципальный округ, село Головчино, улица Смирнова, 37;
;;;;;;;;Белгородская обл., с.Городище, Революционная ул., 9А;51.132514;38.08263;exact;Россия, Белгородская область, Старооскольский городской округ, село Городище, Революционная улица, 9А;
;;;;;;;;Белгородская обл., с.Дальняя Игуменка, Центральная ул, з/у 47В;50.682394;36.739469;exact;Россия, Белгородская область, Корочанский муниципальный округ, село Дальняя Игуменка, Центральная улица, 47В;
;;;;;;;;Белгородская обл., с.Драгунское, Историческая ул, 1;50.64434;36.432021;exact;Россия, Белгородский муниципальный округ, село Драгунское, Историческая улица, 1;
;;;;;;;;Белгородская обл., с.Засосна, Заводская ул, 2;50.626086;38.391058;exact;Россия, Белгородская область, Красногвардейский муниципальный округ, село Засосна, Заводская улица, 2;
;;;;;;;;Белгородская обл., с.Никитовка, Калинина ул, 15;50.372378;38.415187;exact;Россия, Белгородская область, Красногвардейский муниципальный округ, село Никитовка, улица Калинина, 15;
;;;;;;;;Белгородская обл., с.Никольское, Коммерческая ул., 2;50.464921;36.577692;exact;Россия, Белгородский муниципальный округ, село Никольское, Коммерческая улица, 2;
;;;;;;;;Белгородская обл., с.Погореловка, Центральная ул., 60А;50.807831;37.157644;exact;Россия, Белгородская область, Корочанский муниципальный округ, село Погореловка, Центральная улица, 60А;
;;;;;;;;Белгородская обл., с.Репное,мкр.Успешный, Попутная ул., 15;50.532881;36.529452;exact;Россия, Белгородский муниципальный округ, село Репное, коттеджный посёлок Успешный, Попутная улица, 15;
;;;;;;;;Белгородская обл., с.Роговатое, Сергея Шестова ул, 24;51.226389;38.378598;exact;Россия, Белгородская область, Старооскольский городской округ, село Роговатое, улица Сергея Шестова, 24;
;;;;;;;;Белгородская обл., с.Севрюково, Спортивная ул, 2;50.620406;36.730558;exact;Россия, Белгородский муниципальный округ, село Севрюково, Спортивная улица, 2;
;;;;;;;;Белгородская обл., с.Серетино, Калинина ул, 112;50.644231;36.142961;near;Россия, Белгородская область, Яковлевский муниципальный округ, село Серетино, улица Калинина, 110;
;;;;;;;;Белгородская обл., с.Скородное, 1 Мая ул, 154/1,2,5;51.067616;37.233641;other;Россия, Белгородская область, Губкинский городской округ, село Скородное;
;;;;;;;;Белгородская обл., с.Стрелецкое, Болховская ул, зд.1А;50.6656;36.471062;exact;Россия, Белгородский муниципальный округ, село Стрелецкое, микрорайон Стрелецкое-23, Болховская улица, 1А;
;;;;;;;;Белгородская обл., с.Стрелецкое, Виноградная ул., 42;50.64627;36.469319;exact;Россия, Белгородский муниципальный округ, село Стрелецкое, Виноградная улица, 42;
;;;;;;;;Белгородская обл., с.Таврово 9-й мкр, Пригородная ул, 7А;50.490212;36.576398;exact;Россия, Белгородский муниципальный округ, село Таврово, микрорайон Таврово-9, Пригородная улица, 7А;
;;;;;;;;Белгородская обл., с.Таврово, Таврово-10 мкр, Новая ул, 6;50.505969;36.609133;exact;Россия, Белгородский муниципальный округ, село Таврово, Новая улица, 6;
;;;;;;;;Белгородская обл., с.Федосеевка, Генерала Бежко ул, 2А 2В;51.351398;37.802733;exact;Россия, Белгородская область, Старооскольский городской округ, село Федосеевка, улица Генерала Бежко, 2;
;;;;;;;;Белокаменная ул, зд.34;54.736166;83.072739;exact;Россия, Новосибирская область, Бердск, Белокаменная улица, 34;
;;;;;;;;Белорукова ул, 5,;58.483088;43.408768;exact;Россия, Костромская область, село Парфеньево, улица Белорукова, 5;
;;;;;;;;Береговая ул, 21А, пом.276;42.896672;74.673743;exact;Кыргызстан, Бишкек, село Восток, Береговая улица, 21А;
;;;;;;;;Береговая ул, зд.2Б;47.211795;39.702023;exact;Россия, Ростов-на-Дону, Береговая улица, 2Б;
;;;;;;;;Березовая ул, зд.4;47.837423;67.781553;exact;Казахстан, область Улытау, городской акимат Жезказган, дачное товарищество Здравница, Берёзовая улица, 4;
;;;;;;;;Бехтерева ул, 41, к.1,п.1/1;55.618557;37.646336;exact;Россия, Москва, улица Бехтерева, 41к1;
;;;;;;;;Благодатная ул, 50, с.1,п.87Н;59.876928;30.338991;exact;Россия, Санкт-Петербург, Благодатная улица, 50;
;;;;;;;;Богдана Хмельницкого ул, 287, к.1;54.957278;73.416613;exact;Россия, Омск, улица Богдана Хмельницкого, 287к1;
;;;;;;;;Богомягкова ул, 50, пом.3;52.048122;113.50325;exact;Россия, Забайкальский край, Чита, улица Богомягкова, 50;
;;;;;;;;Бодрая ул, 43/26,;47.267554;39.708374;number;Россия, Ростов-на-Дону, Бодрая улица, 43;
;;;;;;;;Большая Косинская ул, 24А,;55.714318;37.855671;exact;Россия, Москва, Большая Косинская улица, 24А;
;;;;;;;;Большая Садовая ул, 1Г,;51.982145;42.251864;exact;Россия, Тамбовская область, Уварово, Большая Садовая улица, 1Г;
;;;;;;;;Большая Черкизовская ул, 6, к.6,п.1П;55.793622;37.720474;exact;Россия, Москва, Большая Черкизовская улица, 6к6;
;;;;;;;;Большой окружной проезд ул, зд.2,п.212;54.771793;20.521321;exact;Россия, Калининградская область, Гурьевский муниципальный округ, посёлок Кутузово, Большой Окружной проезд, 2;
;;;;;;;;Брянская обл., Брянск, Красноармейская улица, 95;53.244903;34.33785;exact;Россия, Брянск, Красноармейская улица, 95;
;;;;;;;;Брянская обл., г.Брянск, 2-ая Мичурина ул, 27;53.257898;34.442136;exact;Россия, Брянск, 2-я улица Мичурина, 27;
;;;;;;;;Брянская обл., г.Брянск, 2-ая Мичурина ул., 42;53.256724;34.440294;exact;Россия, Брянск, 2-я улица Мичурина, 42;
;;;;;;;;Брянская обл., г.Брянск, 2-й Мичурина пер, 1;53.264206;34.428553;exact;Россия, Брянск, 2-й переулок Мичурина, 1;
;;;;;;;;Брянская обл., г.Брянск, 22 съезда КПСС ул, 39;53.306314;34.291174;exact;Россия, городской округ Брянск, Бежицкий район, улица 22-го съезда КПСС, 39;
;;;;;;;;Брянская обл., г.Брянск, 22 съезда КПСС ул, 96 п.1;53.307364;34.284409;exact;Россия, городской округ Брянск, Бежицкий район, улица 22-го съезда КПСС, 96, подъезд 1;
;;;;;;;;Брянская обл., г.Брянск, 50 лет Октября б-р, 8;53.307019;34.304864;exact;Россия, городской округ Брянск, Бежицкий район, бульвар 50 лет Октября, 8;
;;;;;;;;Брянская обл., г.Брянск, 9 Января ул, стр.42;53.259299;34.363668;exact;Россия, Брянск, улица 9 Января, 42;
;;;;;;;;Брянская обл., г.Брянск, Авиационная ул, 11А;53.26371;34.322794;exact;Россия, Брянск, Авиационная улица, 11А;
;;;;;;;;Брянская обл., г.Брянск, Авиационная ул, 26 А;53.261567;34.325624;exact;Россия, Брянск, Авиационная улица, 26А;
;;;;;;;;Брянская обл., г.Брянск, Бежицкая ул., 1 Б;53.270841;34.349465;exact;Россия, Брянск, Бежицкая улица, 1Б;
;;;;;;;;Брянская обл., г.Брянск, Богдана Хмельницкого ул, 8;53.210511;34.413713;exact;Россия, Брянск, улица Богдана Хмельницкого, 8;
;;;;;;;;Брянская обл., г.Брянск, Богдана Хмельницкого ул., 90;53.203878;34.439566;exact;Россия, Брянск, улица Богдана Хмельницкого, 90;
;;;;;;;;Брянская обл., г.Брянск, Болховская ул., 96;53.317532;34.278409;exact;Россия, городской округ Брянск, Бежицкий район, Болховская улица, 96;
;;;;;;;;Брянская обл., г.Брянск, Брянского Фронта ул, 28;53.261351;34.313335;exact;Россия, Брянск, улица Брянского Фронта, 28;
;;;;;;;;Брянская обл., г.Брянск, Брянского Фронта ул, 4 п.1;53.258706;34.324753;exact;Россия, Брянск, улица Брянского Фронта, 4, подъезд 1;
;;;;;;;;Брянская обл., г.Брянск, Вали Сафроновой ул, 58 пом.1;53.258728;34.366605;exact;Россия, Брянск, улица Вали Сафроновой, 58, подъезд 1, этаж 2, кв. 1;
;;;;;;;;Брянская обл., г.Брянск, Вяземского ул, 8;53.277211;34.405008;exact;Россия, Брянск, улица Вяземского, 8;
;;;;;;;;Брянская обл., г.Брянск, Гагарина б-р, 23;53.244208;34.361287;exact;Россия, Брянск, бульвар Гагарина, 23;
;;;;;;;;Брянская обл., г.Брянск, Горбатова ул, 35 пом.3;53.264615;34.338452;exact;Россия, Брянск, улица Горбатова, 35, подъезд 1, кв. 3;
;;;;;;;;Брянская обл., г.Брянск, Горбатова ул, 41 пом.VI;53.26754;34.344489;exact;Россия, Брянск, улица Горбатова, 41;
;;;;;;;;Брянская обл., г.Брянск, Димитрова ул, 43;53.26789;34.404865;exact;Россия, Брянск, улица Димитрова, 43;
;;;;;;;;Брянская обл., г.Брянск, Димитрова ул, стр.84;53.265337;34.4087;exact;Россия, Брянск, улица Димитрова, 84;
;;;;;;;;Брянская обл., г.Брянск, Дуки ул, 63;53.265671;34.358637;exact;Россия, Брянск, улица Дуки, 63;
;;;;;;;;Брянская обл., г.Брянск, Дуки ул, 77 п.2;53.265428;34.35137;exact;Россия, Брянск, улица Дуки, 77, подъезд 2;
;;;;;;;;Брянская обл., г.Брянск, им А.Ф.Войстроченко ул, 8 пом. 5,6;53.220551;34.315536;near;Россия, Брянск, 3;
;;;;;;;;Брянская обл., г.Брянск, Камозина ул, 14;53.301746;34.297974;number;Россия, городской округ Брянск, Бежицкий район, улица Камозина, 14А;
;;;;;;;;Брянская обл., г.Брянск, Камозина ул, 38 пом.VI;53.301649;34.293213;exact;Россия, городской округ Брянск, Бежицкий район, улица Камозина, 38;
;;;;;;;;Брянская обл., г.Брянск, Камозина ул, 46;53.301827;34.28979;exact;Россия, городской округ Брянск, Бежицкий район, улица Камозина, 46;
;;;;;;;;Брянская обл., г.Брянск, Комарова ул, 63;53.258669;34.393231;exact;Россия, Брянск, улица Комарова, 63;
;;;;;;;;Брянская обл., г.Брянск, Костычева ул, 3;53.25111;34.341785;exact;Россия, Брянск, улица Костычева, 3;
;;;;;;;;Брянская обл., г.Брянск, Котовского ул, 4;53.211493;34.421717;exact;Россия, Брянск, улица Котовского, 4;
;;;;;;;;Брянская обл., г.Брянск, Котовского ул, 8;53.210128;34.427125;exact;Россия, Брянск, улица Котовского, 8;
;;;;;;;;Брянская обл., г.Брянск, Красноармейская ул, 100;53.240323;34.346788;exact;Россия, Брянск, Красноармейская улица, 100;
;;;;;;;;Брянская обл., г.Брянск, Красноармейская ул, 150;53.249106;34.334248;exact;Россия, Брянск, Красноармейская улица, 150;
;;;;;;;;Брянская обл., г.Брянск, Красноармейская ул, 170;53.254769;34.329559;exact;Россия, Брянск, Красноармейская улица, 170;
;;;;;;;;Брянская обл., г.Брянск, Красноармейская ул., 15;53.232099;34.359536;exact;Россия, Брянск, Красноармейская улица, 15;
;;;;;;;;Брянская обл., г.Брянск, Красный Маяк ул, 12;53.262278;34.418447;exact;Россия, Брянск, улица Красный Маяк, 12;
;;;;;;;;Брянская обл., г.Брянск, Красный Маяк ул, 98А;53.254693;34.439719;exact;Россия, Брянск, улица Красный Маяк, 98А;
;;;;;;;;Брянская обл., г.Брянск, Куйбышева ул, 120;53.310339;34.278786;exact;Россия, городской округ Брянск, Бежицкий район, улица Куйбышева, 120;
;;;;;;;;Брянская обл., г.Брянск, Ленина пр-кт, 101 п.1,2;53.220551;34.315536;near;Россия, Брянск, 3;
;;;;;;;;Брянская обл., г.Брянск, Ленина пр-кт, 6А п.1;53.236146;34.357101;exact;Россия, Брянск, проспект Ленина, 6А, подъезд 1;
;;;;;;;;Брянская обл., г.Брянск, Литейная ул, 50А;53.327369;34.284526;exact;Россия, Брянск, Литейная улица, 50А;
;;;;;;;;Брянская обл., г.Брянск, Литейная ул, 52 п.I,п1/V;53.32817;34.285173;number;Россия, Брянск, Литейная улица, 52;
;;;;;;;;Брянская обл., г.Брянск, Литейная ул, 68;53.332112;34.287661;exact;Россия, Брянск, Литейная улица, 68;
;;;;;;;;Брянская обл., г.Брянск, Медведева ул, 4;53.312012;34.304038;exact;Россия, Брянск, улица Медведева, 4;
;;;;;;;;Брянская обл., г.Брянск, Медведева ул, 64;53.312421;34.284472;exact;Россия, Брянск, улица Медведева, 64;
;;;;;;;;Брянская обл., г.Брянск, Мичурина ул, 35;53.266269;34.422292;exact;Россия, Брянск, улица Мичурина, 35;
;;;;;;;;Брянская обл., г.Брянск, Мичурина ул., 4;53.270712;34.412635;exact;Россия, Брянск, улица Мичурина, 4;
;;;;;;;;Брянская обл., г.Брянск, Молодой Гвардии ул, 41А;53.315982;34.28564;exact;Россия, городской округ Брянск, Бежицкий район, улица Молодой Гвардии, 41А;
;;;;;;;;Брянская обл., г.Брянск, Молодой Гвардии ул, 66 пом.2;53.332387;34.298603;exact;Россия, городской округ Брянск, Бежицкий район, улица Молодой Гвардии, 66, подъезд 1, этаж 1, кв. 2;
;;;;;;;;Брянская обл., г.Брянск, Московский мкр, 44А;53.298087;34.309472;exact;Россия, Брянск, микрорайон Московский, 44А;
;;;;;;;;Брянская обл., г.Брянск, Московский мкр, 49 п.1;53.296278;34.312356;exact;Россия, Брянск, микрорайон Московский, 49, подъезд 1;
;;;;;;;;Брянская обл., г.Брянск, Московский пр-кт, 106;53.210209;34.446394;exact;Россия, Брянск, Московский проспект, 106;
;;;;;;;;Брянская обл., г.Брянск, Московский пр-кт, 107А;53.208715;34.463102;exact;Россия, Брянск, Московский проспект, 107А;
;;;;;;;;Брянская обл., г.Брянск, Московский пр-кт, 35 А;53.216766;34.408602;exact;Россия, Брянск, Московский проспект, 35А;
;;;;;;;;Брянская обл., г.Брянск, Московский пр-кт, 40А;53.216222;34.405772;exact;Россия, Брянск, Московский проспект, 40А;
;;;;;;;;Брянская обл., г.Брянск, Московский пр-кт, 52;53.215548;34.409266;exact;Россия, Брянск, Московский проспект, 52;
;;;;;;;;Брянская обл., г.Брянск, Московский пр-кт, стр.68/1;53.212814;34.428679;exact;Россия, Брянск, Московский проспект, 68/1;
;;;;;;;;Брянская обл., г.Брянск, Ново-Советская ул, 144А;53.329838;34.276549;exact;Россия, Брянск, Ново-Советская улица, 144А;
;;;;;;;;Брянская обл., г.Брянск, Ново-Советская ул, 38 п.6;53.321033;34.311916;exact;Россия, Брянск, Ново-Советская улица, 38;
;;;;;;;;Брянская обл., г.Брянск, Ново-Советская ул, 67/1;53.324035;34.295414;number;Россия, Брянск, Ново-Советская улица, 67;
;;;;;;;;Брянская обл., г.Брянск, Новозыбковский пер, 3;53.208953;34.438578;exact;Россия, Брянск, Новозыбковский переулок, 3;
;;;;;;;;Брянская обл., г.Брянск, Орловская ул, 30;53.303683;34.28511;exact;Россия, Брянск, Орловская улица, 30;
